lead_id,email_sequence_step,subject_line,sent_at,opened,clicked,replied
53,2,Davis Group - Improving project delivery with CloudFlow,2025-09-24 01:06:50.745207,1,0,0
53,3,Davis Group - Improving project delivery with CloudFlow,2025-09-12 18:31:39.745207,1,0,0
53,4,Davis Group - Improving project delivery with CloudFlow,2025-08-19 19:04:18.745207,0,0,0
53,5,Davis Group - Improving project delivery with CloudFlow,2025-08-19 01:48:07.745207,1,0,0
53,6,Davis Group - Improving project delivery with CloudFlow,2025-08-28 07:44:12.745207,0,0,0
53,7,Davis Group - Improving project delivery with CloudFlow,2025-09-09 08:02:38.745207,0,0,0
53,8,Davis Group - Improving project delivery with CloudFlow,2025-09-12 00:28:50.745207,0,0,0
53,9,Davis Group - Improving project delivery with CloudFlow,2025-08-23 17:22:08.745207,0,0,0
53,10,Davis Group - Improving project delivery with CloudFlow,2025-08-09 12:30:45.745207,0,0,0
1032,1,"Kaufman, Choi and Hopkins - Improving project delivery with CloudFlow",2025-09-20 07:43:30.745207,0,0,0
1032,2,"Kaufman, Choi and Hopkins - Improving project delivery with CloudFlow",2025-08-22 23:03:25.745207,0,0,0
1032,3,"Kaufman, Choi and Hopkins - Improving project delivery with CloudFlow",2025-09-30 10:05:40.745207,0,0,0
1032,4,"Kaufman, Choi and Hopkins - Improving project delivery with CloudFlow",2025-08-03 16:25:27.745207,1,0,0
1032,5,"Kaufman, Choi and Hopkins - Improving project delivery with CloudFlow",2025-09-07 15:18:47.745207,0,0,0
1032,6,"Kaufman, Choi and Hopkins - Improving project delivery with CloudFlow",2025-09-06 03:25:17.745207,0,0,0
1032,7,"Kaufman, Choi and Hopkins - Improving project delivery with CloudFlow",2025-08-15 14:44:51.745207,0,0,0
2378,1,Hunter-Lee - Improving project delivery with CloudFlow,2025-09-02 11:02:15.745207,0,0,0
2378,2,Hunter-Lee - Improving project delivery with CloudFlow,2025-08-31 03:35:13.745207,0,0,0
2378,3,Hunter-Lee - Improving project delivery with CloudFlow,2025-08-26 14:40:18.745207,0,0,0
2378,4,Hunter-Lee - Improving project delivery with CloudFlow,2025-09-28 17:32:34.745207,0,0,0
2378,5,Hunter-Lee - Improving project delivery with CloudFlow,2025-09-22 17:30:46.745207,1,0,0
2378,6,Hunter-Lee - Improving project delivery with CloudFlow,2025-09-01 00:35:17.745207,0,0,0
4190,1,Brooks and Sons - Improving project delivery with CloudFlow,2025-09-12 01:09:49.745207,1,1,0
4190,2,Brooks and Sons - Improving project delivery with CloudFlow,2025-09-04 01:19:01.745207,0,0,0
4190,3,Brooks and Sons - Improving project delivery with CloudFlow,2025-08-07 19:29:24.745207,1,1,0
4190,4,Brooks and Sons - Improving project delivery with CloudFlow,2025-08-21 22:23:57.745207,0,0,0
4190,5,Brooks and Sons - Improving project delivery with CloudFlow,2025-08-07 03:53:26.745207,0,0,0
4190,6,Brooks and Sons - Improving project delivery with CloudFlow,2025-09-06 12:19:22.745207,0,0,0
4190,7,Brooks and Sons - Improving project delivery with CloudFlow,2025-08-19 00:24:25.745207,1,0,0
4190,8,Brooks and Sons - Improving project delivery with CloudFlow,2025-08-31 21:11:08.745207,1,0,0
443,1,Ross-Garza - Improving project delivery with CloudFlow,2025-08-28 01:10:37.745207,0,0,0
443,2,Ross-Garza - Improving project delivery with CloudFlow,2025-09-13 15:47:17.745207,0,0,0
1253,1,Wagner-Ward - Improving project delivery with CloudFlow,2025-08-11 09:57:16.745207,1,0,0
1253,2,Wagner-Ward - Improving project delivery with CloudFlow,2025-09-14 13:07:13.745207,0,0,0
2768,1,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-10-03 15:49:17.745207,0,0,0
2768,2,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-08-08 19:09:54.745207,0,0,0
2768,3,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-08-11 05:28:00.745207,0,0,0
2768,4,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-08-23 07:34:37.745207,0,0,0
2768,5,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-08-19 12:39:10.745207,1,0,0
2768,6,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-09-09 11:40:28.745207,0,0,0
2768,7,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-09-01 07:29:08.745207,0,0,0
2768,8,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-09-30 17:49:43.745207,1,0,0
2768,9,"Carson, Russell and Taylor - Improving project delivery with CloudFlow",2025-09-12 15:36:53.745207,1,0,0
895,1,David Inc - Improving project delivery with CloudFlow,2025-09-01 19:00:59.745207,0,0,0
895,2,David Inc - Improving project delivery with CloudFlow,2025-09-11 15:51:15.745207,0,0,0
895,3,David Inc - Improving project delivery with CloudFlow,2025-08-18 14:44:30.745207,0,0,0
895,4,David Inc - Improving project delivery with CloudFlow,2025-09-12 11:48:51.745207,0,0,0
1103,1,"Cunningham, Wood and Griffith - Improving project delivery with CloudFlow",2025-09-20 07:50:35.745207,0,0,0
1103,2,"Cunningham, Wood and Griffith - Improving project delivery with CloudFlow",2025-09-30 04:56:51.745207,0,0,0
1103,3,"Cunningham, Wood and Griffith - Improving project delivery with CloudFlow",2025-09-30 03:22:40.745207,0,0,0
1103,4,"Cunningham, Wood and Griffith - Improving project delivery with CloudFlow",2025-08-31 02:11:12.745207,0,0,0
1103,5,"Cunningham, Wood and Griffith - Improving project delivery with CloudFlow",2025-09-18 16:18:59.745207,1,0,0
1103,6,"Cunningham, Wood and Griffith - Improving project delivery with CloudFlow",2025-08-08 16:56:25.745207,1,0,0
1103,7,"Cunningham, Wood and Griffith - Improving project delivery with CloudFlow",2025-08-11 02:17:29.745207,0,0,0
3708,1,Baldwin and Sons - Improving project delivery with CloudFlow,2025-09-23 09:26:25.745207,1,0,0
3708,2,Baldwin and Sons - Improving project delivery with CloudFlow,2025-08-07 17:54:26.745207,0,0,0
3708,3,Baldwin and Sons - Improving project delivery with CloudFlow,2025-08-19 00:25:13.745207,0,0,0
3708,4,Baldwin and Sons - Improving project delivery with CloudFlow,2025-08-25 09:35:57.745207,0,0,0
3708,5,Baldwin and Sons - Improving project delivery with CloudFlow,2025-08-04 17:11:49.745207,0,0,0
3708,6,Baldwin and Sons - Improving project delivery with CloudFlow,2025-09-18 08:41:36.745207,1,0,0
3708,7,Baldwin and Sons - Improving project delivery with CloudFlow,2025-09-25 15:20:56.745207,0,0,0
3708,8,Baldwin and Sons - Improving project delivery with CloudFlow,2025-09-21 13:20:40.745207,0,0,0
3708,9,Baldwin and Sons - Improving project delivery with CloudFlow,2025-09-26 21:04:23.745207,0,0,0
1669,1,Barrett Group - Improving project delivery with CloudFlow,2025-09-23 12:54:06.745207,0,0,0
1669,2,Barrett Group - Improving project delivery with CloudFlow,2025-08-18 09:31:04.745207,0,0,0
1669,3,Barrett Group - Improving project delivery with CloudFlow,2025-09-29 18:52:28.745207,0,0,0
1669,4,Barrett Group - Improving project delivery with CloudFlow,2025-08-24 11:45:19.745207,0,0,0
1669,5,Barrett Group - Improving project delivery with CloudFlow,2025-08-07 00:42:45.745207,1,0,0
1669,6,Barrett Group - Improving project delivery with CloudFlow,2025-09-01 15:53:30.745207,0,0,0
1379,1,Williams-Campbell - Improving project delivery with CloudFlow,2025-08-16 04:03:55.745207,0,0,0
1379,2,Williams-Campbell - Improving project delivery with CloudFlow,2025-09-04 15:10:07.745207,0,0,0
1379,3,Williams-Campbell - Improving project delivery with CloudFlow,2025-09-12 13:51:56.745207,0,0,0
1379,4,Williams-Campbell - Improving project delivery with CloudFlow,2025-08-13 00:29:43.745207,0,0,0
1379,5,Williams-Campbell - Improving project delivery with CloudFlow,2025-08-12 09:25:38.745207,0,0,0
1379,6,Williams-Campbell - Improving project delivery with CloudFlow,2025-10-04 01:33:09.745207,1,0,0
4543,1,"Young, Barker and Allen - Improving project delivery with CloudFlow",2025-08-22 11:14:06.745207,0,0,0
4543,2,"Young, Barker and Allen - Improving project delivery with CloudFlow",2025-09-03 03:24:49.745207,0,0,0
4543,3,"Young, Barker and Allen - Improving project delivery with CloudFlow",2025-08-25 09:22:00.745207,0,0,0
4543,4,"Young, Barker and Allen - Improving project delivery with CloudFlow",2025-09-12 17:44:10.745207,0,0,0
1751,1,Duarte Group - Improving project delivery with CloudFlow,2025-08-26 11:02:24.745207,0,0,0
1751,2,Duarte Group - Improving project delivery with CloudFlow,2025-08-08 16:40:16.745207,0,0,0
1751,3,Duarte Group - Improving project delivery with CloudFlow,2025-08-10 09:36:32.745207,0,0,0
1751,4,Duarte Group - Improving project delivery with CloudFlow,2025-08-28 22:47:25.745207,0,0,0
1751,5,Duarte Group - Improving project delivery with CloudFlow,2025-08-18 11:17:44.745207,1,0,0
1751,6,Duarte Group - Improving project delivery with CloudFlow,2025-08-09 16:26:08.745207,0,0,0
1751,7,Duarte Group - Improving project delivery with CloudFlow,2025-09-12 21:00:32.745207,0,0,0
1751,8,Duarte Group - Improving project delivery with CloudFlow,2025-08-10 07:07:12.745207,0,0,0
3564,1,Collins Group - Improving project delivery with CloudFlow,2025-08-25 07:15:03.745207,1,0,0
3564,2,Collins Group - Improving project delivery with CloudFlow,2025-08-11 15:41:36.745207,0,0,0
3564,3,Collins Group - Improving project delivery with CloudFlow,2025-08-15 14:10:35.745207,0,0,0
743,1,Mendez Group - Improving project delivery with CloudFlow,2025-09-13 16:52:11.745207,0,0,0
432,1,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-09-05 10:01:57.745207,0,0,0
432,2,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-08-05 01:16:45.745207,0,0,0
432,3,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-08-21 12:22:04.745207,1,0,0
432,4,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-09-11 15:12:19.745207,0,0,0
432,5,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-09-13 20:29:00.745207,1,0,0
432,6,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-09-20 15:30:09.745207,0,0,0
432,7,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-09-21 13:55:17.745207,0,0,0
432,8,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-08-04 20:43:05.745207,1,0,0
432,9,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-08-18 00:42:32.745207,1,0,0
432,10,"Weaver, Bailey and Harper - Improving project delivery with CloudFlow",2025-08-19 17:01:44.745207,0,0,0
4909,1,Vasquez Inc - Improving project delivery with CloudFlow,2025-08-25 22:38:37.745207,0,0,0
4909,2,Vasquez Inc - Improving project delivery with CloudFlow,2025-09-19 02:30:28.745207,1,0,0
4909,3,Vasquez Inc - Improving project delivery with CloudFlow,2025-08-14 15:39:51.745207,1,0,0
4909,4,Vasquez Inc - Improving project delivery with CloudFlow,2025-09-08 09:14:57.745207,0,0,0
4909,5,Vasquez Inc - Improving project delivery with CloudFlow,2025-09-18 05:06:29.745207,0,0,0
4909,6,Vasquez Inc - Improving project delivery with CloudFlow,2025-09-21 17:27:20.745207,1,0,0
4909,7,Vasquez Inc - Improving project delivery with CloudFlow,2025-08-31 00:01:04.745207,0,0,0
3779,1,Perry LLC - Improving project delivery with CloudFlow,2025-09-29 06:55:08.745207,0,0,0
4886,1,Houston-Powell - Improving project delivery with CloudFlow,2025-08-20 01:40:36.745207,0,0,0
4886,2,Houston-Powell - Improving project delivery with CloudFlow,2025-09-28 19:42:39.745207,1,0,0
4886,3,Houston-Powell - Improving project delivery with CloudFlow,2025-09-18 17:30:32.745207,0,0,0
4886,4,Houston-Powell - Improving project delivery with CloudFlow,2025-08-08 00:21:13.745207,0,0,0
4886,5,Houston-Powell - Improving project delivery with CloudFlow,2025-08-18 18:58:15.745207,1,0,0
3396,1,Mcclain-Davis - Improving project delivery with CloudFlow,2025-09-29 17:23:10.745207,1,0,0
3396,2,Mcclain-Davis - Improving project delivery with CloudFlow,2025-09-09 23:38:12.745207,1,0,0
3862,1,Bell and Sons - Improving project delivery with CloudFlow,2025-08-15 01:25:07.745207,0,0,0
3862,2,Bell and Sons - Improving project delivery with CloudFlow,2025-08-12 08:03:05.745207,0,0,0
3862,3,Bell and Sons - Improving project delivery with CloudFlow,2025-08-30 22:09:02.745207,0,0,0
3862,4,Bell and Sons - Improving project delivery with CloudFlow,2025-09-11 08:16:40.745207,0,0,0
3862,5,Bell and Sons - Improving project delivery with CloudFlow,2025-09-21 13:12:22.745207,1,0,0
3862,6,Bell and Sons - Improving project delivery with CloudFlow,2025-09-08 20:33:55.745207,0,0,0
3862,7,Bell and Sons - Improving project delivery with CloudFlow,2025-09-25 21:52:14.745207,0,0,0
3862,8,Bell and Sons - Improving project delivery with CloudFlow,2025-08-20 01:09:25.745207,0,0,0
3862,9,Bell and Sons - Improving project delivery with CloudFlow,2025-09-30 22:49:35.745207,0,0,0
3487,1,Wall-Liu - Improving project delivery with CloudFlow,2025-08-29 21:49:19.745207,1,0,0
3487,2,Wall-Liu - Improving project delivery with CloudFlow,2025-08-24 14:05:35.745207,0,0,0
3487,3,Wall-Liu - Improving project delivery with CloudFlow,2025-08-30 15:13:38.745207,0,0,0
3487,4,Wall-Liu - Improving project delivery with CloudFlow,2025-09-04 16:42:41.745207,1,0,0
3487,5,Wall-Liu - Improving project delivery with CloudFlow,2025-08-26 22:38:19.745207,0,0,0
3487,6,Wall-Liu - Improving project delivery with CloudFlow,2025-08-08 03:38:19.745207,0,0,0
2386,1,Welch-Martin - Improving project delivery with CloudFlow,2025-09-02 20:57:18.745207,0,0,0
2386,2,Welch-Martin - Improving project delivery with CloudFlow,2025-09-27 18:52:08.745207,0,0,0
2386,3,Welch-Martin - Improving project delivery with CloudFlow,2025-10-01 23:43:06.745207,0,0,0
2386,4,Welch-Martin - Improving project delivery with CloudFlow,2025-09-06 22:12:59.745207,0,0,0
2386,5,Welch-Martin - Improving project delivery with CloudFlow,2025-08-11 15:48:11.745207,0,0,0
2386,6,Welch-Martin - Improving project delivery with CloudFlow,2025-08-31 16:17:20.745207,0,0,0
2386,7,Welch-Martin - Improving project delivery with CloudFlow,2025-09-24 07:16:47.745207,0,0,0
2386,8,Welch-Martin - Improving project delivery with CloudFlow,2025-10-01 06:58:47.745207,0,0,0
2386,9,Welch-Martin - Improving project delivery with CloudFlow,2025-08-19 19:55:16.745207,0,0,0
2386,10,Welch-Martin - Improving project delivery with CloudFlow,2025-09-21 20:47:15.745207,0,0,0
3712,1,"Lewis, Davis and Tucker - Improving project delivery with CloudFlow",2025-09-25 17:19:28.745207,1,0,0
3712,2,"Lewis, Davis and Tucker - Improving project delivery with CloudFlow",2025-08-25 05:22:19.745207,1,0,0
3712,3,"Lewis, Davis and Tucker - Improving project delivery with CloudFlow",2025-08-11 03:44:21.745207,0,0,0
3712,4,"Lewis, Davis and Tucker - Improving project delivery with CloudFlow",2025-08-21 14:37:05.745207,0,0,0
3712,5,"Lewis, Davis and Tucker - Improving project delivery with CloudFlow",2025-08-10 08:14:47.745207,0,0,0
3712,6,"Lewis, Davis and Tucker - Improving project delivery with CloudFlow",2025-09-28 20:48:34.745207,0,0,0
4582,1,Hopkins Inc - Improving project delivery with CloudFlow,2025-08-20 03:43:17.745207,1,0,0
4582,2,Hopkins Inc - Improving project delivery with CloudFlow,2025-09-16 11:34:12.745207,0,0,0
4582,3,Hopkins Inc - Improving project delivery with CloudFlow,2025-08-18 12:49:41.745207,0,0,0
4582,4,Hopkins Inc - Improving project delivery with CloudFlow,2025-09-18 05:56:24.745207,0,0,0
4940,1,Willis Group - Improving project delivery with CloudFlow,2025-08-17 20:33:16.745207,0,0,0
4940,2,Willis Group - Improving project delivery with CloudFlow,2025-08-12 04:24:58.745207,0,0,0
4940,3,Willis Group - Improving project delivery with CloudFlow,2025-08-11 19:43:24.745207,0,0,0
4940,4,Willis Group - Improving project delivery with CloudFlow,2025-09-25 23:02:18.745207,0,0,0
4940,5,Willis Group - Improving project delivery with CloudFlow,2025-09-27 06:37:47.745207,0,0,0
4940,6,Willis Group - Improving project delivery with CloudFlow,2025-08-21 02:27:28.745207,1,0,0
4940,7,Willis Group - Improving project delivery with CloudFlow,2025-08-31 12:47:22.745207,0,0,0
4940,8,Willis Group - Improving project delivery with CloudFlow,2025-09-21 12:31:56.745207,1,0,0
4940,9,Willis Group - Improving project delivery with CloudFlow,2025-09-23 02:44:12.745207,0,0,0
4940,10,Willis Group - Improving project delivery with CloudFlow,2025-08-12 06:49:29.745207,0,0,0
4959,1,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-08-06 19:36:50.745207,0,0,0
4959,2,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-08-22 12:37:09.745207,0,0,0
4959,3,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-09-07 01:07:23.745207,1,0,0
4959,4,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-08-10 01:52:05.745207,0,0,0
4959,5,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-09-25 07:47:49.745207,1,0,0
4959,6,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-08-21 14:10:28.745207,1,0,1
4959,7,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-09-16 18:53:01.745207,0,0,0
4959,8,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-09-20 14:19:52.745207,0,0,0
4959,9,"Dennis, Parker and Lee - Improving project delivery with CloudFlow",2025-08-10 16:05:22.745207,0,0,0
4248,1,Goodwin-Campbell - Improving project delivery with CloudFlow,2025-09-13 03:33:48.745207,0,0,0
2384,1,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-09-21 17:43:30.745207,0,0,0
2384,2,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-09-26 08:51:42.745207,1,0,0
2384,3,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-08-26 13:49:18.745207,0,0,0
2384,4,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-09-12 13:47:46.745207,0,0,0
2384,5,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-08-22 02:59:59.745207,0,0,0
2384,6,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-08-14 00:32:25.745207,0,0,0
2384,7,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-09-23 11:23:45.745207,1,0,0
2384,8,"Hayden, Johnston and Gilbert - Improving project delivery with CloudFlow",2025-08-20 15:48:10.745207,0,0,0
1207,1,Ochoa-Odom - Improving project delivery with CloudFlow,2025-09-26 12:04:40.745207,0,0,0
1207,2,Ochoa-Odom - Improving project delivery with CloudFlow,2025-09-01 12:02:48.745207,0,0,0
1207,3,Ochoa-Odom - Improving project delivery with CloudFlow,2025-09-27 22:10:49.745207,1,0,0
1207,4,Ochoa-Odom - Improving project delivery with CloudFlow,2025-09-10 09:25:59.745207,0,0,0
1207,5,Ochoa-Odom - Improving project delivery with CloudFlow,2025-10-01 12:02:57.745207,0,0,0
1207,6,Ochoa-Odom - Improving project delivery with CloudFlow,2025-10-01 22:05:24.745207,0,0,0
1207,7,Ochoa-Odom - Improving project delivery with CloudFlow,2025-10-03 13:14:37.745207,1,0,0
1207,8,Ochoa-Odom - Improving project delivery with CloudFlow,2025-08-21 06:21:38.745207,0,0,0
4305,1,Lopez-White - Improving project delivery with CloudFlow,2025-09-07 09:50:21.745207,1,0,0
4305,2,Lopez-White - Improving project delivery with CloudFlow,2025-08-27 18:49:43.745207,1,0,0
4305,3,Lopez-White - Improving project delivery with CloudFlow,2025-09-22 07:15:43.745207,0,0,0
4305,4,Lopez-White - Improving project delivery with CloudFlow,2025-08-30 00:52:29.745207,0,0,0
4305,5,Lopez-White - Improving project delivery with CloudFlow,2025-10-04 10:43:15.745207,0,0,0
1005,1,Reeves LLC - Improving project delivery with CloudFlow,2025-09-22 02:44:22.745207,0,0,0
1005,2,Reeves LLC - Improving project delivery with CloudFlow,2025-08-25 16:33:28.745207,1,0,0
1005,3,Reeves LLC - Improving project delivery with CloudFlow,2025-09-14 22:31:22.745207,0,0,0
1005,4,Reeves LLC - Improving project delivery with CloudFlow,2025-08-27 00:24:54.745207,0,0,0
1005,5,Reeves LLC - Improving project delivery with CloudFlow,2025-08-11 18:02:39.745207,0,0,0
1005,6,Reeves LLC - Improving project delivery with CloudFlow,2025-08-05 09:41:54.745207,1,0,0
1005,7,Reeves LLC - Improving project delivery with CloudFlow,2025-08-19 04:57:40.745207,1,0,0
1005,8,Reeves LLC - Improving project delivery with CloudFlow,2025-09-11 14:32:22.745207,1,0,0
3477,1,"Molina, Raymond and Floyd - Improving project delivery with CloudFlow",2025-08-17 23:30:26.745207,0,0,0
3477,2,"Molina, Raymond and Floyd - Improving project delivery with CloudFlow",2025-08-24 22:54:00.745207,0,0,0
3477,3,"Molina, Raymond and Floyd - Improving project delivery with CloudFlow",2025-08-17 10:17:49.745207,0,0,0
3477,4,"Molina, Raymond and Floyd - Improving project delivery with CloudFlow",2025-09-28 09:06:48.745207,1,0,0
3477,5,"Molina, Raymond and Floyd - Improving project delivery with CloudFlow",2025-08-08 19:53:34.745207,0,0,0
4737,1,"Benson, Welch and Brown - Improving project delivery with CloudFlow",2025-08-07 02:26:32.745207,0,0,0
4737,2,"Benson, Welch and Brown - Improving project delivery with CloudFlow",2025-09-27 23:10:03.745207,0,0,0
4737,3,"Benson, Welch and Brown - Improving project delivery with CloudFlow",2025-09-29 01:37:19.745207,1,0,0
4737,4,"Benson, Welch and Brown - Improving project delivery with CloudFlow",2025-09-10 17:44:08.745207,0,0,0
4737,5,"Benson, Welch and Brown - Improving project delivery with CloudFlow",2025-08-08 12:39:16.745207,0,0,0
2170,1,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-09-06 20:35:16.745207,0,0,0
2170,2,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-08-23 10:15:29.745207,0,0,0
2170,3,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-08-14 08:44:14.745207,0,0,0
2170,4,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-08-24 01:17:08.745207,0,0,0
2170,5,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-09-30 14:42:46.745207,0,0,0
2170,6,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-09-28 12:41:32.745207,0,0,0
2170,7,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-09-27 11:42:30.745207,0,0,0
2170,8,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-08-15 09:02:47.745207,1,0,0
2170,9,"Turner, Arnold and Lewis - Improving project delivery with CloudFlow",2025-09-17 23:10:44.745207,0,0,0
1406,1,Moses-Turner - Improving project delivery with CloudFlow,2025-08-05 19:55:48.745207,1,0,0
2596,1,Crawford-Thompson - Improving project delivery with CloudFlow,2025-10-04 11:48:27.745207,0,0,0
2596,2,Crawford-Thompson - Improving project delivery with CloudFlow,2025-08-09 02:21:41.745207,0,0,0
2596,3,Crawford-Thompson - Improving project delivery with CloudFlow,2025-09-21 09:56:08.745207,0,0,0
2596,4,Crawford-Thompson - Improving project delivery with CloudFlow,2025-10-02 16:22:49.745207,0,0,0
2596,5,Crawford-Thompson - Improving project delivery with CloudFlow,2025-08-24 23:05:22.745207,0,0,0
2596,6,Crawford-Thompson - Improving project delivery with CloudFlow,2025-08-14 22:23:07.745207,0,0,0
2596,7,Crawford-Thompson - Improving project delivery with CloudFlow,2025-09-12 09:00:13.745207,0,0,0
2596,8,Crawford-Thompson - Improving project delivery with CloudFlow,2025-09-08 16:17:43.745207,0,0,0
2596,9,Crawford-Thompson - Improving project delivery with CloudFlow,2025-09-19 12:24:15.745207,0,0,0
2596,10,Crawford-Thompson - Improving project delivery with CloudFlow,2025-09-06 15:26:29.745207,0,0,0
570,1,Johnson Ltd - Improving project delivery with CloudFlow,2025-08-20 05:05:00.745207,0,0,0
570,2,Johnson Ltd - Improving project delivery with CloudFlow,2025-10-04 06:02:32.745207,0,0,0
570,3,Johnson Ltd - Improving project delivery with CloudFlow,2025-10-01 01:14:07.745207,0,0,0
570,4,Johnson Ltd - Improving project delivery with CloudFlow,2025-09-04 22:57:38.745207,1,0,0
570,5,Johnson Ltd - Improving project delivery with CloudFlow,2025-08-11 05:54:03.745207,1,0,0
570,6,Johnson Ltd - Improving project delivery with CloudFlow,2025-08-29 11:03:52.745207,0,0,0
570,7,Johnson Ltd - Improving project delivery with CloudFlow,2025-09-09 20:54:13.745207,0,0,0
570,8,Johnson Ltd - Improving project delivery with CloudFlow,2025-08-26 13:42:00.745207,1,1,0
570,9,Johnson Ltd - Improving project delivery with CloudFlow,2025-08-29 05:34:10.745207,0,0,0
570,10,Johnson Ltd - Improving project delivery with CloudFlow,2025-08-28 20:42:45.745207,1,0,0
4566,1,Smith-Hess - Improving project delivery with CloudFlow,2025-09-18 16:18:44.745207,0,0,0
4566,2,Smith-Hess - Improving project delivery with CloudFlow,2025-08-23 14:09:42.745207,0,0,0
4566,3,Smith-Hess - Improving project delivery with CloudFlow,2025-09-19 21:37:56.745207,1,1,0
4566,4,Smith-Hess - Improving project delivery with CloudFlow,2025-08-16 14:26:04.745207,0,0,0
4566,5,Smith-Hess - Improving project delivery with CloudFlow,2025-09-15 21:25:56.745207,0,0,0
4566,6,Smith-Hess - Improving project delivery with CloudFlow,2025-09-08 16:36:01.745207,0,0,0
4566,7,Smith-Hess - Improving project delivery with CloudFlow,2025-09-19 22:01:37.745207,0,0,0
4566,8,Smith-Hess - Improving project delivery with CloudFlow,2025-09-21 04:05:51.745207,0,0,0
4024,1,Holland LLC - Improving project delivery with CloudFlow,2025-08-28 22:41:39.745207,0,0,0
4024,2,Holland LLC - Improving project delivery with CloudFlow,2025-08-12 09:59:25.745207,0,0,0
4024,3,Holland LLC - Improving project delivery with CloudFlow,2025-08-29 13:03:04.745207,0,0,0
2016,1,Wright Inc - Improving project delivery with CloudFlow,2025-10-05 02:09:12.745207,1,0,0
2016,2,Wright Inc - Improving project delivery with CloudFlow,2025-08-08 00:08:13.745207,0,0,0
2016,3,Wright Inc - Improving project delivery with CloudFlow,2025-08-28 07:16:30.745207,1,0,0
238,1,Smith-Dyer - Improving project delivery with CloudFlow,2025-09-08 04:46:52.745207,1,0,0
238,2,Smith-Dyer - Improving project delivery with CloudFlow,2025-09-27 20:15:18.745207,1,0,0
238,3,Smith-Dyer - Improving project delivery with CloudFlow,2025-09-10 04:08:15.745207,0,0,0
238,4,Smith-Dyer - Improving project delivery with CloudFlow,2025-09-15 22:38:54.745207,0,0,0
238,5,Smith-Dyer - Improving project delivery with CloudFlow,2025-08-11 16:05:51.745207,0,0,0
238,6,Smith-Dyer - Improving project delivery with CloudFlow,2025-08-27 12:02:34.745207,0,0,0
238,7,Smith-Dyer - Improving project delivery with CloudFlow,2025-09-05 02:30:35.745207,0,0,0
238,8,Smith-Dyer - Improving project delivery with CloudFlow,2025-08-28 14:44:22.745207,1,0,0
238,9,Smith-Dyer - Improving project delivery with CloudFlow,2025-08-19 18:49:35.745207,0,0,0
3462,1,"Bennett, Preston and Smith - Improving project delivery with CloudFlow",2025-08-24 16:15:22.745207,0,0,0
3462,2,"Bennett, Preston and Smith - Improving project delivery with CloudFlow",2025-08-11 08:33:32.745207,0,0,0
3462,3,"Bennett, Preston and Smith - Improving project delivery with CloudFlow",2025-08-20 06:16:27.745207,0,0,0
3462,4,"Bennett, Preston and Smith - Improving project delivery with CloudFlow",2025-09-21 00:32:39.745207,0,0,0
3462,5,"Bennett, Preston and Smith - Improving project delivery with CloudFlow",2025-08-13 07:37:00.745207,0,0,0
